ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Trmt6	0.419504407598966	2.65610581958502	0.0171958798224354	0.147580455298515	Trmt6	311441	NM_001107779	NP_001101249	NA	protein_coding
Trmt44	-0.0417649412248879	-0.502345163134208	0.622231687549847	0.818354289519673	Trmt44	305443	NM_001130061	NP_001123533	NA	protein_coding
Wdr4	0.244087580708939	1.8357912565381	0.0849436150369776	0.323669606227717	Wdr4	690032	NM_001135667	NP_001129139	NA	protein_coding
Trdmt1	0.084939025366872	0.834396729563725	0.416277435901694	0.680324852015087	Trdmt1	291324	NM_001031643	NP_001026813	NA	protein_coding
Trmt1	0.0903995441058703	0.888453315216608	0.387389717006952	0.659723030189586	Trmt1	288914	NM_001013870	NP_001013892	NA	protein_coding
Trmt10a	0.31733626473017	2.63222105782431	0.018055489906436	0.150459909260436	Trmt10a	295496	NM_001044232	NP_001037697	NA	protein_coding
Trmt112	0.453012142532742	2.93672230664019	0.00963209065459662	0.109013244713803	Trmt112	293700	NM_001106330	NP_001099800	NA	protein_coding
Nsun2	0.302605603313834	2.72276213581774	0.0149997487512549	0.136171541145818	Nsun2	361191	NM_001108403	NP_001101873	NA	protein_coding
LOC103692719	0.381129661279382	2.25949661568406	0.0380783277633455	0.221745891140887	LOC103692719	314462	NM_001007706	NP_001007707	NA	protein_coding
Lcmt2	-0.0289574708221458	-0.224666253289145	0.825067929160685	0.923896533000681	Lcmt2	296098	NM_001011956	NP_001011956	NA	protein_coding
Trmo	0.26624048654407	2.54776270556264	0.0214369201800719	0.166708788901986	Trmo	298072	NM_001025652	NP_001020823	NA	protein_coding
Trmt5	0.216810307830199	2.25019115110036	0.0387780637513206	0.223075634833035	Trmt5	362754	NM_001108713	NP_001102183	NA	protein_coding
Mettl1	0.152976675979436	1.56700518649296	0.136572502874392	0.407600634828622	Mettl1	679091	NA	NA	NA	protein_coding
