ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Ahcyl1	-0.00209185583301075	-0.0216835422855121	0.982967090302054	0.998015064128757	Ahcyl1	362013	NM_001108561	NP_001102031	NA	protein_coding
Fgf12	-0.0801646779005227	-0.942143291437179	0.36005467439182	0.97090153663128	Fgf12	170630	NM_130814	NP_570827	NA	protein_coding
Scn4b	-0.227814648491653	-2.14798574457483	0.0472888548965884	0.838206051790027	Scn4b	315611	NM_001008880	NP_001008880	NA	protein_coding
Scn1b	-0.336521082545548	-2.68720894416741	0.0161351911796393	0.815590966384435	Scn1b	29686	NM_001271046	NP_001257975	NA	protein_coding
Scn3b	0.0286139614502146	0.248692876937465	0.806745651939145	0.997196801240842	Scn3b	245956	NM_139097	NP_620797	NA	protein_coding
Akt1	0.103864462815023	0.967520219055727	0.347606779933599	0.969280898447854	Akt1	24185	NM_033230	NP_150233	NA	protein_coding
Nkx2-5	-0.140752189240239	-0.840697499722126	0.412840102386252	0.986683712169585	Nkx2-5	114109	NM_053651	NP_446103	NA	protein_coding
Cntn1	-0.0708381192120964	-0.631707546281033	0.536452969567277	0.997196801240842	Cntn1	117258	NM_057118	NP_476459	NA	protein_coding
Gpd1l	0.0876628909768913	0.571475264090253	0.575576308534335	0.997196801240842	Gpd1l	363159	NM_001191885	NP_001178814	NA	protein_coding
Cnksr3	-0.332711407787157	-1.92569797575215	0.0720061001702529	0.841774227576197	Cnksr3	308113	NM_001012061	NP_001012061	NA	protein_coding
Chp1	-0.0785835417032281	-0.536159055194647	0.599185293175306	0.997196801240842	Chp1	64152	NM_024139	NP_077053	NA	protein_coding
Drd4	-0.0402478860953357	-0.533649824440753	0.600880888140204	0.997196801240842	Drd4	25432	NM_012944	NP_037076	NA	protein_coding
Arf1	0.0156229743361731	0.141863671112907	0.888949259618809	0.997196801240842	Arf1	64310	NM_022518	NP_071963	NA	protein_coding
Fxyd1	-0.662223918931102	-3.49327171365982	0.00298546962814279	0.815590966384435	Fxyd1	58971	NM_031648	NP_113836	NA	protein_coding
Atp1b2	-0.0833824386722144	-0.600925017443747	0.556263558944415	0.997196801240842	Atp1b2	24214	NM_012507	NP_036639	NA	protein_coding
Atp1b3	-0.0510408766023129	-0.316079485116723	0.756006532559267	0.997196801240842	Atp1b3	25390	NM_012913	NP_037045	NA	protein_coding
Atp1b1	-0.0477828527791875	-0.264300362952357	0.794904880229474	0.997196801240842	Atp1b1	25650	NM_013113	NP_037245	NA	protein_coding
Slc9a1	0.0862478849428978	0.38424474713827	0.705829046434237	0.997196801240842	Slc9a1	24782	NM_012652	NP_036784	NA	protein_coding
Dnm2	-0.0878925000410051	-0.560110655166574	0.58312093716113	0.997196801240842	Dnm2	25751	NM_013199	NP_037331	NA	protein_coding
Wnk2	-0.292735204387764	-1.15993328167598	0.263003465044783	0.961411131536463	Wnk2	306811	NM_001191556	NP_001178485	NA	protein_coding
Dmd	-0.118661244688427	-1.21230496999189	0.242901472875506	0.961411131536463	Dmd	24907	NM_001005246	NP_001005246	NA	protein_coding
