ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Psma7	0.0541163984672277	0.515589568274218	0.613154476536448	0.787518919275421	Psma7	29674	NM_001008217	NP_001008218	NA	protein_coding
Psmb5	0.117500944056283	1.33551176083814	0.200299987823859	0.408539425019859	Psmb5	29425	NM_001105727	NP_001099197	NA	protein_coding
Vcp	0.211029830606838	2.48331661008736	0.0244144251885975	0.105684606828683	Vcp	116643	NM_053864	NP_446316	NA	protein_coding
Zfand2a	1.24499260811559	3.82032712182467	0.0014939025621949	0.0183120200113483	Zfand2a	360772	NM_001008363	NP_001008364	NA	protein_coding
Psmc5	0.182923034063538	1.69372709156947	0.109588716715266	0.280443751371241	Psmc5	81827	NM_031149	NP_112411	NA	protein_coding
Psmc3ip	0.0523208310201451	0.533961714903092	0.600670001153556	0.779519347078069	Psmc3ip	140938	NM_134458	NP_604453	NA	protein_coding
Psmd8	0.213858489940822	1.94201604329734	0.0698566976261864	0.211286865026961	Psmd8	292766	NM_001100831	NP_001094301	NA	protein_coding
Psmd3	0.233489762082073	2.35632780851455	0.0314634873065794	0.12462213386395	Psmd3	287670	NM_001008281	NP_001008282	NA	protein_coding
Psmb2	0.0809956255878479	0.817700259193537	0.425475190155952	0.640843151663103	Psmb2	29675	NM_017284	NP_058980	NA	protein_coding
Psmd9	0.420688228572738	2.50112400184892	0.0235546111597799	0.103915354037492	Psmd9	161475	NM_130430	NP_569114	NA	protein_coding
Rad23b	0.166024581186282	1.26830684869835	0.222737615103219	0.436409264582673	Rad23b	298012	NM_001025275	NP_001020446	NA	protein_coding
Psma1	0.0510145615103568	0.52890729445404	0.604092089671829	0.781496680375194	Psma1	29668	NM_017278	NP_058974	NA	protein_coding
Psmb1	-0.0357159365670565	-0.325101467874943	0.749294325401092	0.876666397819293	Psmb1	94198	NM_053590	NP_446042	NA	protein_coding
Txnl1	-0.0367116480650331	-0.355132726917919	0.727103788520455	0.862582234657377	Txnl1	140922	NM_080887	NP_543163	NA	protein_coding
Psmc3	0.128516351160247	1.10676988860403	0.284670539858365	0.503540806760877	Psmc3	29677	NM_031595	NP_113783	NA	protein_coding
Psmd13	0.318499676295913	2.59725253803093	0.0193885870659431	0.0918131504931489	Psmd13	365388	NM_001108925	NP_001102395	NA	protein_coding
Psmb4	0.0422188737724287	0.303274727698993	0.765567680333936	0.885158687194328	Psmb4	NA	NM_031629	NP_113817	NA	protein_coding
Psmg3	0.0298025508294772	0.239428485137589	0.813797402120034	0.910507346439454	Psmg3	100361517	NA	NA	NA	protein_coding
Adrm1	0.425450750781381	2.77240255224529	0.0135424007186867	0.0719741346478875	Adrm1	65138	NM_031708	NP_113896	NA	protein_coding
Psmd14	-0.0735631597583897	-0.592869347829125	0.561511831207347	0.75140995863169	Psmd14	311078	NM_001025689	NP_001020860	NA	protein_coding
Psme2	0.528358938282222	3.67089890556266	0.0020495589683257	0.0220041018230846	Psme2	29614	NM_017257	NP_058953	NA	protein_coding
Psmd6	-0.256387230339945	-2.91624470974102	0.010051707488161	0.0595520019819683	Psmd6	289924	NM_198730	NP_942025	NA	protein_coding
Psmd11	0.156250308863338	1.99459675657423	0.0633177343221997	0.197979861796338	Psmd11	303353	NM_001107027	NP_001100497	NA	protein_coding
Shfm1	-0.386606374400367	-4.48707238709259	0.000368774694510241	0.0081526524130801	Shfm1	680532	NM_001126090	NP_001119562	NA	protein_coding
Psmd2	0.311201342555421	3.0359715256685	0.00782873372804339	0.0507527053024628	Psmd2	287984	NM_001031639	NP_001026809	NA	protein_coding
Psmd7	0.0932011576525547	1.03945461234695	0.313966091303441	0.53376918228147	Psmd7	307821	NM_001107426	NP_001100896	NA	protein_coding
Ubxn1	-0.0506798806764763	-0.412603623038679	0.685343971858425	0.837081679562705	Ubxn1	293719	NM_001034829	NP_001030001	NA	protein_coding
