ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Rftn1	0.514237215194757	1.74683663790619	0.099728138930947	0.349751622372986	Rftn1	501095	NM_001135011	NP_001128483	NA	protein_coding
Bcar1	-0.186637381067161	-1.53150366283709	0.145073726812676	0.417725554917927	Bcar1	25414	NM_012931	NP_037063	NA	protein_coding
Sh2b2	0.705612307993499	1.52431385908358	0.146848438628831	0.420532180706995	Sh2b2	114203	NM_053669	NP_446121	NA	protein_coding
Bcl10	-0.0673859791817666	-0.485031332051707	0.634193320439318	0.825535542232495	Bcl10	83477	NM_031328	NP_112618	NA	protein_coding
Ptprc	1.68495530571073	2.1625857737361	0.0459757106724606	0.240817884174581	Ptprc	24699	NM_138507	NP_612516	NA	protein_coding
Cd28	0.0925162231177015	0.739455086601978	0.470285040389433	0.720666968538448	Cd28	25660	NM_013121	NP_037253	NA	protein_coding
Rbck1	0.0576267310839826	0.561581811062432	0.582141437848481	0.795811275138429	Rbck1	60383	NM_021764	NP_068532	NA	protein_coding
Ptpn22	0.472848356924674	1.61376372542964	0.126021466309026	0.3923181904154	Ptpn22	295338	NM_001106460	NP_001099930	NA	protein_coding
Prkd2	0.114365997552692	0.707605635470256	0.489316396154105	0.733114851567232	Prkd2	292658	NM_001013895	NP_001013917	NA	protein_coding
Cacnb4	0.12489668369941	1.71275452219052	0.105962833560071	0.361319855072018	Cacnb4	58942	NM_001105733	NP_001099203	NA	protein_coding
Pde4d	0.0257236573644408	0.251371425758417	0.804710002306633	0.913872527353176	Pde4d	24627	NM_001113329	NP_058728	NA	protein_coding
Ube2n	0.216074498838215	1.75217646110513	0.0987808861659746	0.348817320605632	Ube2n	116725	NM_053928	NP_446380	NA	protein_coding
Themis2	0.652987659429733	2.21243203447817	0.0417417663396298	0.229849265019603	Themis2	500561	NM_001271480	NP_001258409	NA	protein_coding
Plcg1	0.170318656034943	1.21553591377881	0.24170108650748	0.530897437116155	Plcg1	25738	NM_013187	NP_037319	NA	protein_coding
Ifng	0.0369253821710411	0.465768484090552	0.647625472561013	0.833744540256607	Ifng	25712	NM_138880	NP_620235	NA	protein_coding
Zap70	0.479414108285096	1.89957881074867	0.0755700361523023	0.304063057494501	Zap70	301348	NM_001012002	NP_001012002	NA	protein_coding
Pde4b	0.802068693773239	2.71602797626355	0.0152087356941686	0.137338794793483	Pde4b	NA	NM_017031	NP_058727	NA	protein_coding
Cd247	0.443054135458664	1.36819388518867	0.190060305907397	0.475836678556758	Cd247	25300	NM_170789	NP_740770	NA	protein_coding
Cacnb3	-0.404047709214163	-2.3167691737729	0.034024139193795	0.211754931164177	Cacnb3	25297	NM_012828	NP_036960	NA	protein_coding
Stk11	0.00836039147148337	0.0850768976889553	0.933250151339208	0.973142948342207	Stk11	314621	NM_001108069	NP_001101539	NA	protein_coding
Malt1	0.039441526151883	0.207480252997243	0.838238708688597	0.930378763472895	Malt1	NA	NA	NA	NA	protein_coding
Psen1	0.263154298974862	1.56970653630402	0.135943211631123	0.407045412704376	Psen1	29192	NM_019163	NP_062036	NA	protein_coding
Skap1	0.504063846860285	1.68374209159339	0.111534080589802	0.370373811983604	Skap1	286975	NM_173311	NP_775433	NA	protein_coding
Mapk1	0.0606944081287235	0.617576755914049	0.545498626481364	0.771467837894553	Mapk1	116590	NM_053842	NP_446294	NA	protein_coding
Traf6	-0.469360243590092	-1.29036598001194	0.21516433093455	0.50434552968715	Traf6	311245	NM_001107754	NP_001101224	NA	protein_coding
Lime1	0.140135823709606	1.17307614242973	0.257843958207074	0.548849402607401	Lime1	362289	NM_001108614	NP_001102084	NA	protein_coding
Stoml2	0.374449437550784	3.35904499698564	0.0039658214694306	0.0767325392253849	Stoml2	298203	NM_001031646	NP_001026816	NA	protein_coding
Thy1	0.136827309450473	0.458379129671477	0.652812022941931	0.836277490061248	Thy1	24832	NM_012673	NP_036805	NA	protein_coding
Sppl3	-0.245374278756272	-1.8584116243138	0.0815075970400466	0.31615505291072	Sppl3	360822	NA	NA	NA	protein_coding
Cd3e	0.927677188025317	1.67016001342177	0.114228092562951	0.374424758104479	Cd3e	315609	NM_001108140	NP_001101610	NA	protein_coding
Ripk2	0.110880490577761	0.698247199904159	0.494993787814345	0.736812448744096	Ripk2	362491	NM_001191865	NP_001178794	NA	protein_coding
Gata3	0.168308643113254	1.90845443568634	0.0743416519739427	0.301867565056098	Gata3	85471	NM_133293	NP_579827	NA	protein_coding
Tnfrsf21	0.130298057837468	0.708497282550898	0.488777479667126	0.732675232579878	Tnfrsf21	316256	NM_001108207	NP_001101677	NA	protein_coding
Lcp2	0.883709749275935	2.72052326647321	0.0150689206979307	0.13659284380554	Lcp2	155918	NM_130421	NP_569105	NA	protein_coding
Fyn	1.03683423973322	3.01692562751422	0.00814705715438895	0.103798898942471	Fyn	25150	NM_012755	NP_036887	NA	protein_coding
Hras	0.122821362089031	1.12914682331992	0.275394123591988	0.566544037125823	Hras	293621	NM_001098241	NP_001091711	NA	protein_coding
Ptpn6	0.7576415072864	2.09777509445538	0.0520724962251961	0.255788869267549	Ptpn6	116689	NM_053908	NP_446360	NA	protein_coding
