ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Pycard	-0.688065058647139	-2.74603741182324	0.0142985261235199	0.0746235086313236	Pycard	282817	NM_172322	NP_758825	NA	protein_coding
Cd244	0.155743072474561	1.77699227402529	0.0944812236770275	0.256228270844242	Cd244	64025	NM_022259	NP_071595	NA	protein_coding
Tlr2	2.54893561239071	7.38737584596658	1.48538955470972e-06	0.000347697656943619	Tlr2	310553	NM_198769	NP_942064	NA	protein_coding
Clu	0.0974748297786103	0.15989618140942	0.874953451592586	0.940460863939722	Clu	24854	NM_053021	NP_444180	NA	protein_coding
Jun	-0.12827104478245	-0.428503323211559	0.673967458709272	0.82946794285089	Jun	24516	NM_021835	NP_068607	NA	protein_coding
Tlr7	0.441450491795877	2.59937026480894	0.0193052453657314	0.0916365881415911	Tlr7	317468	NM_001097582	NP_001091051	NA	protein_coding
Cx3cr1	0.0620539746446482	0.43878485197945	0.666653878656119	0.825097250192618	Cx3cr1	171056	NM_133534	NP_598218	NA	protein_coding
Snca	-0.387058233990216	-3.65736660042006	0.00210913737114109	0.0223613516311566	Snca	29219	NM_019169	NP_062042	NA	protein_coding
Il13	-0.0289482078023098	-0.441170713792402	0.664961654742773	0.824269238419304	Il13	116553	NM_053828	NP_446280	NA	protein_coding
Trpv1	-0.0485760887294449	-0.487438102373419	0.632524168914885	0.801652298045701	Trpv1	83810	NM_031982	NP_114188	NA	protein_coding
Il4	-0.0443767539820956	-0.509217001526834	0.617514006273017	0.790550370711772	Il4	287287	NM_201270	NP_958427	NA	protein_coding
Syk	0.928906631524509	3.46898997307901	0.00314292950728397	0.0287489876568587	Syk	25155	NM_012758	NP_036890	NA	protein_coding
Lbp	2.85761621492531	7.34526611143902	1.5963789905332e-06	0.000366491776711257	Lbp	29469	NM_017208	NP_058904	NA	protein_coding
Sbno2	1.23643542661791	5.97560511931731	1.89665903346941e-05	0.00144218570328394	Sbno2	314619	NM_001108068	NP_001101538	NA	protein_coding
Il33	1.20695471487777	3.15456611252554	0.00610393749235543	0.0437055541487575	Il33	361749	NM_001014166	NP_001014188	NA	protein_coding
Fcer1g	3.15003994210424	9.21873508075262	8.04353896588333e-08	4.36471673521433e-05	Fcer1g	25441	NM_001131001	NP_001124473	NA	protein_coding
Lyn	0.92839336093086	4.46136493285181	0.000388992791783994	0.00841267381941543	Lyn	81515	NM_030857	NP_001104568	NA	protein_coding
Ywhaz	-0.135048197340261	-1.42512971657601	0.173234233177231	0.373230513566103	Ywhaz	25578	NM_013011	NP_037143	NA	protein_coding
Pi4k2a	0.0961494578478659	0.777988558075679	0.447868407348373	0.661059971182601	Pi4k2a	114554	NM_053735	NP_446187	NA	protein_coding
Il10	0.13892608611904	1.4405909360386	0.168881348852443	0.36703254049769	Il10	25325	NM_012854	NP_036986	NA	protein_coding
Klrk1	0.512212755012279	3.2238223202953	0.0052758096779601	0.039736666205355	Klrk1	24934	NM_133512	NP_598196	NA	protein_coding
Plscr1	0.34095401318841	2.54481588136875	0.0215651779710186	0.0984117334166742	Plscr1	117540	NM_057194	NP_476542	NA	protein_coding
Cnr1	-0.410158692428986	-4.42191160273319	0.00042224416256499	0.00877839595152424	Cnr1	25248	NM_012784	NP_036916	NA	protein_coding
Rabgef1	-0.0272053608922906	-0.137321952548316	0.892480464355878	0.950975283909089	Rabgef1	360797	NM_001108333	NP_001101803	NA	protein_coding
Milr1	0.336440362023246	1.58214615471896	0.133076904518491	0.315902184557913	Milr1	59105	NA	NP_067596	NA	protein_coding
Cnr2	0.500096068187748	2.34892127277086	0.0319287334310591	0.125790125063642	Cnr2	57302	NM_001164143	NP_001157615	NA	protein_coding
Nectin2	0.522145992508345	2.88063733931678	0.0108241039523908	0.0626262563949259	Nectin2	308417	NM_001012064	NP_001012064	NA	protein_coding
Fer	0.386089081734009	2.57055922363841	0.0204689935467832	0.0950812626309331	Fer	301737	NM_001106928	NP_001100398	NA	protein_coding
Nr4a3	-0.442677167323994	-1.1808093489143	0.254844251642849	0.472484962899881	Nr4a3	58853	NM_031628	NP_113816	NA	protein_coding
Jmjd6	0.366779282477536	2.74991905292496	0.0141847009065627	0.0742705962379587	Jmjd6	360665	NM_001012143	NP_001012143	NA	protein_coding
Csf2	0.133636052295889	0.878562624156517	0.392573103980544	0.610385219499836	Csf2	116630	NM_053852	NP_446304	NA	protein_coding
Tlr4	-0.338055965253471	-1.57004650480978	0.135864188399338	0.32054282235401	Tlr4	29260	NM_019178	NP_062051	NA	protein_coding
Aif1	2.81989095499611	9.22036346550646	8.02414854595009e-08	4.36471673521433e-05	Aif1	29427	NM_017196	NP_058892	NA	protein_coding
Adam9	0.378604400012883	2.01339966082878	0.0611171074038555	0.193437630206307	Adam9	290834	NM_001014772	NP_001014772	NA	protein_coding
Hyal2	0.626664150980562	4.60901610227164	0.000286516312747415	0.00712545383175995	Hyal2	64468	NM_172040	NP_742037	NA	protein_coding
Adam10	-0.0882143380942306	-0.427808820647536	0.674462710605669	0.829752784880255	Adam10	29650	NM_019254	NP_062127	NA	protein_coding
Prkcd	0.251169339216737	1.22823092561684	0.237028789621188	0.453179002321867	Prkcd	170538	NM_133307	NP_579841	NA	protein_coding
Kmt2e	-0.0367248965270264	-0.317726659652816	0.754779536759751	0.878907345867919	Kmt2e	NA	NA	NA	NA	protein_coding
Cxcr2	0.622218973171245	2.21076118250486	0.0418776406396147	0.151725424569263	Cxcr2	29385	NM_017183	NP_058879	NA	protein_coding
Ccl5	0.0139089673504058	0.0771767086184277	0.939434776056607	0.971437568573978	Ccl5	81780	NM_031116	NP_112378	NA	protein_coding
Tgfb1	1.21103709052373	3.93358204249805	0.00117596922500359	0.015862961139088	Tgfb1	59086	NM_021578	NP_067589	NA	protein_coding
Ltbr	0.190722658017668	1.70865033205028	0.106736005391474	0.276392521866413	Ltbr	297604	NM_001008315	NP_001008316	NA	protein_coding
Camk4	-0.0496166370069213	-0.542877397566918	0.594657151926957	0.775181434446818	Camk4	25050	NM_012727	NP_036859	NA	protein_coding
Psen1	0.290269274949888	1.73144645537633	0.1025027562251	0.269467351408404	Psen1	29192	NM_019163	NP_062036	NA	protein_coding
Traf6	-0.228793749576377	-0.629000165490286	0.538179646837158	0.73215302288166	Traf6	311245	NM_001107754	NP_001101224	NA	protein_coding
Gimap5	1.161454149039	2.48244077829155	0.0244574726366689	0.105749115659744	Gimap5	246774	NM_001033913	NP_001029085	NA	protein_coding
Tnfsf9	0.111845393599315	0.660397880165048	0.518344491318175	0.718336948272573	Tnfsf9	353218	NM_181384	NP_852049	NA	protein_coding
