ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Kif3a	0.0808511965893457	0.957693455755214	0.35239103658657	0.580456433762117	Kif3a	84392	NM_053377	NP_445829	NA	protein_coding
Wnt11	-0.112554521977687	-1.26278482461443	0.224665772235284	0.441491356204908	Wnt11	140584	NM_080401	NP_536326	NA	protein_coding
Sulf1	2.38145302391412	6.01276216690341	1.76751929807475e-05	0.000725108088674101	Sulf1	171396	NM_134378	NP_599205	NA	protein_coding
Itga8	0.550822231056574	5.21806851464917	8.30903139340515e-05	0.00199051252095338	Itga8	364786	NM_001173972	NP_001167443	NA	protein_coding
Bmp4	0.134123927639839	0.99666538820647	0.333684295170289	0.562672584195417	Bmp4	25296	NM_012827	NP_036959	NA	protein_coding
Ppat	-1.33244963140574	-3.90703501851036	0.00124376723140341	0.0122914678878261	Ppat	117544	NM_057198	NP_476546	NA	protein_coding
Gli2	0.166635131104021	1.70554738082199	0.107323802572628	0.27173521847551	Gli2	304729	NM_001107169	NP_001100639	NA	protein_coding
Aqp11	-1.15888532910356	-4.93902592946991	0.000145770827117213	0.0027977687043815	Aqp11	286758	NM_173105	NP_775128	NA	protein_coding
Ptcd2	-0.63150830117142	-4.16921633266651	0.000716055588834401	0.00858298753108717	Ptcd2	310025	NM_001107648	NP_001101118	NA	protein_coding
Pcsk9	-0.0456636025077559	-0.133948835856089	0.895104593118611	0.953744968997678	Pcsk9	298296	NM_199253	NP_954862	NA	protein_coding
Fat4	-0.159757529741857	-0.777147069085109	0.448350742037585	0.667413420732557	Fat4	310341	NM_001191705	NP_001178634	NA	protein_coding
Cenpf	-0.313503456138195	-1.4631955879002	0.162679465402685	0.359043715654882	Cenpf	257649	NM_001100827	NP_001094297	NA	protein_coding
Bax	0.260430824499148	1.42262337777077	0.173948436152885	0.374972269915699	Bax	24887	NM_017059	NP_058755	NA	protein_coding
Ctnnb1	-0.336600808043462	-2.15968407980913	0.046233987018977	0.150844858440161	Ctnnb1	84353	NM_053357	NP_445809	NA	protein_coding
C1galt1	-0.0598383797393645	-0.415368046254774	0.683360257726368	0.837658358839448	C1galt1	65044	NM_022950	NP_075239	NA	protein_coding
Jmjd6	0.26650944061799	1.99814826941506	0.0628966639001908	0.187997089043685	Jmjd6	360665	NM_001012143	NP_001012143	NA	protein_coding
Six1	0.0601291087311977	0.804125910867927	0.433048094021022	0.654509643965257	Six1	114634	NM_053759	NP_446211	NA	protein_coding
Sox11	0.168304774332277	1.577580875989	0.134122823043221	0.315306684323185	Sox11	84046	NM_053349	NP_445801	NA	protein_coding
Smad4	-0.278053482124455	-2.20922369608158	0.0420030313430233	0.140970533644367	Smad4	NA	NM_019275	NP_062148	NA	protein_coding
Pou3f3	0.0841670287208696	0.891377739768099	0.385865913950542	0.612725097198933	Pou3f3	NA	NM_138837	NP_620192	NA	protein_coding
Agtr1b	-0.0536006860230818	-0.668919266522124	0.513033379208424	0.71842727049738	Agtr1b	81638	NM_031009	NP_112271	NA	protein_coding
Fgf8	-0.224115858612905	-2.49466819961789	0.0238629499146198	0.0936783610919868	Fgf8	29349	NM_133286	NP_579820	NA	protein_coding
Lhx1	-0.0268496777605924	-0.261093178328549	0.79733392636363	0.904807263586409	Lhx1	257634	NM_145880	NP_665887	NA	protein_coding
Dcn	0.393900804615004	2.02842337888821	0.0594088613860165	0.180693754707329	Dcn	29139	NM_024129	NP_077043	NA	protein_coding
Foxc2	-0.119337922480667	-1.36646021234623	0.190592685349952	0.397639894740952	Foxc2	171356	NM_001101680	NP_001095150	NA	protein_coding
Cat	-0.0499624507944603	-0.28280131361061	0.780935936653627	0.895216309224467	Cat	24248	NM_012520	NP_036652	NA	protein_coding
Dchs1	0.31251168188611	3.0624494689119	0.00740634971046989	0.0413794620762044	Dchs1	308912	NM_001107544	NP_001101014	NA	protein_coding
Cyp4a2	0.0227508252631878	0.319171741362667	0.753703639723408	0.879972034329393	Cyp4a2	24306	NM_001044770	NP_001038235	NA	protein_coding
Cdkn1c	-0.103855382063205	-0.668422260110488	0.513342292917183	0.718686136525176	Cdkn1c	246060	NM_001033758	NP_001028930	NA	protein_coding
Fstl3	0.430368604768737	2.76115003355953	0.0138602668087125	0.0641830353616796	Fstl3	114031	NM_053629	NP_446081	NA	protein_coding
Tcf21	-0.356483253099591	-2.65113128236457	0.0173716130662403	0.0744105908807952	Tcf21	252856	NM_001032397	NP_001027569	NA	protein_coding
Car2	-1.2195106595594	-2.3234853193241	0.0335760782355731	0.120009347897087	Car2	54231	NM_019291	NP_062164	NA	protein_coding
Bcl2l11	0.471852779330354	5.44322755855461	5.31522541305323e-05	0.00144540230025124	Bcl2l11	64547	NM_171988	NP_741985	NA	protein_coding
Stra6	0.0514620217650483	0.523354733905917	0.607862465566301	0.785608110201418	Stra6	363071	NM_001029924	NP_001025095	NA	protein_coding
Gpc3	0.604903627545855	1.93810883962773	0.0703660389852152	0.202856743155156	Gpc3	NA	NM_012774	NP_036906	NA	protein_coding
Rgn	-0.168259082093423	-1.84207512777954	0.0839764531203726	0.230144834102619	Rgn	25106	NM_031546	NP_113734	NA	protein_coding
Sall1	-0.29237681642122	-2.7136764497269	0.0152823709426781	0.0682022221733423	Sall1	307740	NM_001107415	NP_001100885	NA	protein_coding
Lzts2	-0.453881025390572	-2.91738174730417	0.0100279481770128	0.0512145386050113	Lzts2	365468	NM_001014247	NP_001014269	NA	protein_coding
Pygo2	-0.0440783063556314	-0.322944611061849	0.750897123764935	0.878279393379927	Pygo2	295251	NM_001106447	NP_001099917	NA	protein_coding
Arl3	0.374736877728421	1.62680839280212	0.123204842272363	0.298088806303224	Arl3	64664	NM_022700	NP_073191	NA	protein_coding
Tsc1	0.129003338423242	1.05820063173111	0.305596888346661	0.534223993715396	Tsc1	60445	NM_021854	NP_068626	NA	protein_coding
Thra	-0.542699790952305	-4.35491244201766	0.000485492241562746	0.00661209102202072	Thra	81812	NM_001017960	NP_001017960	NA	protein_coding
Ass1	1.23374294223505	4.03501178742524	0.000949522324374091	0.0102862046355516	Ass1	25698	NM_013157	NP_037289	NA	protein_coding
Glis2	-0.0358804741578354	-0.29762392089543	0.769799649185956	0.889629062147332	Glis2	302946	NM_001106978	NP_001100448	NA	protein_coding
Agtr2	0.00225014774576948	0.0208011099363075	0.983660152306552	0.993111567612193	Agtr2	24182	NM_012494	NP_036626	NA	protein_coding
Cyp4a1	0.0558333796418937	0.501939303250532	0.622510855269497	0.796681089212208	Cyp4a1	50549	NM_175837	NP_787031	NA	protein_coding
Mmp17	0.00918582707169957	0.0628958144886186	0.950624389828548	0.980462311540024	Mmp17	288626	NM_001105925	NP_001099395	NA	protein_coding
Pkd1	0.0388181306274804	0.246721212563859	0.808244999835178	0.910068667699013	Pkd1	24650	NM_001257352	NP_001244281	NA	protein_coding
Ift20	-0.423950528960132	-3.32655691413201	0.00424762628611453	0.0284312098087799	Ift20	287541	NM_001105815	NP_001099285	NA	protein_coding
Tfap2a	0.161413008328652	1.55820248098699	0.138640230971395	0.322754890276231	Tfap2a	306862	NM_001107345	NP_001100815	NA	protein_coding
Acvr2b	-0.271872913349371	-1.42844865185555	0.172292169091021	0.372680542599856	Acvr2b	25366	NM_031554	NP_113742	NA	protein_coding
Mpst	-0.279387946177533	-0.759196495524284	0.458716626829222	0.675902134175174	Mpst	192172	NM_138843	NP_620198	NA	protein_coding
Zfp354a	-0.385311089729007	-4.03366491974992	0.000952220011615354	0.0102967413937175	Zfp354a	24522	NM_052798	NP_434685	NA	protein_coding
Wnt4	1.61754645487666	9.52347073029588	5.14663630124703e-08	1.53601360410718e-05	Wnt4	84426	NM_053402	NP_445854	NA	protein_coding
Slc34a1	0.0311709898319217	0.282521090004887	0.781146953459085	0.89528920222682	Slc34a1	25548	NM_013030	NP_037162	NA	protein_coding
Tfap2b	0.172404178898507	1.55174173585461	0.140174588085028	0.325027261336871	Tfap2b	301285	NM_001106896	NP_001100366	NA	protein_coding
Sulf2	0.97265305099877	5.85974662814445	2.3659120186287e-05	0.000878520711286442	Sulf2	311642	NM_001034927	NP_001030099	NA	protein_coding
Tmed10	0.277188080179076	2.93032807121416	0.00976125130635513	0.0500988039962457	Tmed10	84599	NM_053467	NP_445919	NA	protein_coding
Has2	1.08969985801387	4.80290980463086	0.000192365888004834	0.00342588775374937	Has2	25694	NM_013153	NP_037285	NA	protein_coding
Foxc1	-0.0264504969634491	-0.310281862136037	0.760330580993376	0.883773787276451	Foxc1	364706	NM_134338	NP_599165	NA	protein_coding
Aldh1a2	0.874294911777041	4.97529955682011	0.000135430896889431	0.00269884184840089	Aldh1a2	116676	NM_053896	NP_446348	NA	protein_coding
Cyp4a8	0.00618348957626802	0.0731572097320618	0.942582984093001	0.976519744362346	Cyp4a8	266674	NM_031605	NP_113793	NA	protein_coding
Nle1	0.13424435192754	1.12237083493036	0.278178996554757	0.504006808449035	Nle1	303372	NM_001127534	NP_001121006	NA	protein_coding
Wfs1	0.00947767259823085	0.0844184289671894	0.93376546746065	0.973052736604856	Wfs1	83725	NM_031823	NP_114011	NA	protein_coding
Wdpcp	0.0606254776359219	0.5838531674308	0.567416842822394	0.758021528227803	Wdpcp	305552	NM_001127537	NP_001121009	NA	protein_coding
Bmp7	-0.150597401371931	-0.681218562314856	0.505422667776713	0.712533751525554	Bmp7	85272	NM_001191856	NP_001178785	NA	protein_coding
Agt	-0.0913890617228548	-0.495661275640256	0.626836705424663	0.799655544919815	Agt	24179	NM_134432	NP_602308	NA	protein_coding
Gata3	0.113206771658628	1.28365342103234	0.217447078481336	0.432071109006357	Gata3	85471	NM_133293	NP_579827	NA	protein_coding
Bcl2	0.0401691601047593	0.397268662948251	0.696390998322504	0.844783633571186	Bcl2	24224	NM_016993	NP_058689	NA	protein_coding
Robo2	-0.248054133052886	-2.62901869476095	0.0181738263000204	0.0768541049839333	Robo2	84409	NM_032106	NP_115289	NA	protein_coding
Serpinf1	1.56981640120977	5.64979031539823	3.54783012391439e-05	0.00111751968388628	Serpinf1	287526	NM_177927	NP_808788	NA	protein_coding
Ren	0.00820033908746653	0.0683800784208296	0.94632586973647	0.978089745734331	Ren	24715	NM_012642	NP_036774	NA	protein_coding
Sgpl1	-0.0752194698098618	-0.48302375645238	0.635587182713195	0.805995303508617	Sgpl1	286896	NM_173116	NP_775139	NA	protein_coding
Upk3a	-0.0556452370704017	-0.426888974724101	0.675118893426266	0.831473248150141	Upk3a	315190	NM_001130507	NP_001123979	NA	protein_coding
Tgfb2	0.0386735481393359	0.385760098469932	0.704728327072093	0.850258368475281	Tgfb2	81809	NM_031131	NP_112393	NA	protein_coding
Tet2	-0.0109533972616296	-0.0603982034077041	0.95258252657631	0.981015372866459	Tet2	310859	NA	NA	NA	protein_coding
Kcnj8	1.17714747374527	2.72926148561381	0.0148006737599786	0.0669789398584625	Kcnj8	25472	NM_017099	NP_058795	NA	protein_coding
Lrp4	0.0840367488947198	0.617954695087808	0.545255617714172	0.742642505906649	Lrp4	83469	NM_031322	NP_112612	NA	protein_coding
Fbn1	1.10873277427776	7.30793496220318	1.70202564282625e-06	0.000153930167606513	Fbn1	83727	NM_031825	NP_114013	NA	protein_coding
Agtr1a	-0.021223197915714	-0.0617659097315141	0.951510199845561	0.980624845599739	Agtr1a	24180	NM_030985	NP_112247	NA	protein_coding
Odc1	-0.190638638961191	-1.3447613263233	0.197358143830412	0.40661831274127	Odc1	24609	NM_012615	NP_001289012	NA	protein_coding
Pax8	0.148594879045172	1.31531007306931	0.206847009907044	0.418719991098311	Pax8	81819	NM_031141	NP_112403	NA	protein_coding
Rida	-0.161105927650765	-1.13514476622346	0.272946452773958	0.4977749393852	Rida	65151	NM_031714	NP_113902	NA	protein_coding
Bmp6	0.0683726767050956	0.583071848021073	0.567930087007754	0.758298778514548	Bmp6	25644	NM_013107	NP_037239	NA	protein_coding
Pkd2	0.0392986382980185	0.185831786960276	0.854899824777921	0.93559546985762	Pkd2	498328	NM_001191934	NP_001178863	NA	protein_coding
Bag6	0.0173469148518963	0.162322501668376	0.873073438438722	0.944688725467367	Bag6	94342	NM_053609	NP_446061	NA	protein_coding
Hnf1b	-0.62266556690149	-2.20835208228174	0.0420742706858177	0.141130273517081	Hnf1b	25640	NM_013103	NP_001295077	NA	protein_coding
Shh	-0.0733127128121369	-0.938208625992954	0.362011857556788	0.590234574639843	Shh	29499	NM_017221	NP_058917	NA	protein_coding
Hnrnpk	-0.274040730982708	-2.65436218607709	0.0172572813963426	0.0740803399171298	Hnrnpk	117282	NM_057141	NP_476482	NA	protein_coding
Pcsk5	-0.0104003128367363	-0.125750284104404	0.901487871196138	0.956642100141334	Pcsk5	116548	NM_053823	NP_446275	NA	protein_coding
Fgf10	0.133454586352599	2.06400493539189	0.055534827495207	0.171844160351939	Fgf10	25443	NM_012951	NP_037083	NA	protein_coding
Osr2	0.351968158014857	0.403212620060628	0.692100529141384	0.842146174384859	Osr2	315039	NM_001012118	NP_001012118	NA	protein_coding
Spry1	1.05641157605555	5.00673887980464	0.000127079364410792	0.00261114191451986	Spry1	294981	NM_001106427	NP_001099897	NA	protein_coding
Id3	0.267041728651291	1.03974980523822	0.313833033237359	0.541955554865846	Id3	25585	NM_013058	NP_037190	NA	protein_coding
Aph1a	-0.238590504140918	-1.6124036911043	0.126318264728426	0.302930382548804	Aph1a	365872	NM_001014255	NP_001014277	NA	protein_coding
Gdnf	-0.00802364377537002	-0.0728566369416321	0.942818443082627	0.976519744362346	Gdnf	25453	NM_019139	NP_062012	NA	protein_coding
Id2	-0.794854010332378	-3.68797352947671	0.00197678511103362	0.0169898204863351	Id2	25587	NM_013060	NP_037192	NA	protein_coding
Irx3	0.000762280073778765	0.0104531997086534	0.991788252135215	0.99612722143616	Irx3	307721	NM_001107413	NP_001100883	NA	protein_coding
Nkx3-1	-0.116032035934325	-1.30237737661952	0.211126848934627	0.424529614718136	Nkx3-1	305999	NM_001034144	NP_001029316	NA	protein_coding
Nf1	0.00860139273672322	0.0831358275798224	0.934769315486405	0.973244804964897	Nf1	24592	NM_012609	NP_036741	NA	protein_coding
Gdf11	0.221838725663192	2.02471083724778	0.0598269099763507	0.181548970843334	Gdf11	29454	NM_017203	NP_058899	NA	protein_coding
