ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Kif18b	0.169724418670977	0.995788151514106	0.334097519911059	0.968098049295606	Kif18b	303575	NM_001039019	NP_001034108	NA	protein_coding
Spag5	0.272792941807963	1.56976040749598	0.135930687070225	0.915629743254293	Spag5	252918	NM_001044224	NP_001037689	NA	protein_coding
Zfp207	-0.0283646450789767	-0.265856738518886	0.793726900922418	0.997196801240842	Zfp207	303763	NM_001039020	NP_001034109	NA	protein_coding
Zwint	-0.0431512624647929	-0.262349660363478	0.796382038673702	0.997196801240842	Zwint	257644	NM_147138	NP_671479	NA	protein_coding
Bub3	0.0784657666969757	0.926250535816246	0.368004796517241	0.976243021620377	Bub3	361662	NM_001047906	NP_001041371	NA	protein_coding
Mad2l1	0.320666151147378	0.968523991397701	0.347120641686285	0.969280898447854	Mad2l1	297176	NM_001106594	NP_001100064	NA	protein_coding
Espl1	0.239513497576155	0.99052241575542	0.336585553903418	0.968615301812964	Espl1	315330	NM_001170602	NP_001164073	NA	protein_coding
Plk1	0.182504888783081	0.966712067725882	0.347998521250353	0.969280898447854	Plk1	25515	NM_017100	NP_058796	NA	protein_coding
Nusap1	0.235224356188731	0.919116135570942	0.371612346571432	0.976243021620377	Nusap1	311336	NM_001107762	NP_001101232	NA	protein_coding
Klhl22	-0.0476836641138219	-0.430628632947757	0.672452856116352	0.997196801240842	Klhl22	303792	NM_001107079	NP_001100549	NA	protein_coding
Knstrn	-0.0630221265419344	-0.33340321967414	0.743136271103507	0.997196801240842	Knstrn	311325	NM_001004264	NP_001004264	NA	protein_coding
Cdca8	0.33034265909581	1.74920603206387	0.0993068478384631	0.868037462362502	Cdca8	500545	NM_001025050	NP_001020221	NA	protein_coding
Cep57	-0.0858073294433606	-0.746778408159514	0.465973109579383	0.991525315291175	Cep57	315423	NM_001108124	NP_001101594	NA	protein_coding
Kif18a	-0.155235665879814	-1.03422232951718	0.316331287189868	0.966242785565252	Kif18a	362186	NM_001137642	NP_001131114	NA	protein_coding
Msh6	0.229552722053061	1.39202517881433	0.182863130836753	0.936774947614302	Msh6	100360342	NA	NA	NA	protein_coding
Msh3	0.121960321876364	0.686121761795506	0.502406848165553	0.997008139256725	Msh3	499505	NM_001191957	NP_001178886	NA	protein_coding
Sycp1	-0.0240020133587668	-0.351253318475282	0.729956769927298	0.997196801240842	Sycp1	25276	NM_012810	NP_036942	NA	protein_coding
Ercc4	0.149183874422487	1.94550190190523	0.0694050808446156	0.840209828198315	Ercc4	NA	NA	NA	NA	protein_coding
Mlh1	0.056698970807429	0.43337857997529	0.670495265514903	0.997196801240842	Mlh1	81685	NM_031053	NP_112315	NA	protein_coding
Rgcc	-0.884240167801368	-4.33221309079866	0.000509042941141669	0.815590966384435	Rgcc	117183	NM_054008	NP_446460	NA	protein_coding
Sept1	1.08091679890472	2.41067377453716	0.0282395289268769	0.818181820597052	Sept1	293507	NM_001012460	NP_001012478	NA	protein_coding
Aurka	0.232233639071146	1.1514732238628	0.266365704834041	0.961411131536463	Aurka	261730	NM_153296	NP_695208	NA	protein_coding
Smc3	0.00208259251459886	0.0199442082329729	0.984333175488982	0.998130905374917	Smc3	29486	NM_031583	NP_113771	NA	protein_coding
Mau2	-0.117579406610592	-1.64048580155622	0.120309568418147	0.901038662343685	Mau2	290668	NM_001106077	NP_001099547	NA	protein_coding
Cdca5	0.0382997354414631	0.378364171010178	0.710106943463237	0.997196801240842	Cdca5	684771	NM_001115042	NP_001108514	NA	protein_coding
Pogz	-0.0194794053159555	-0.187089519649506	0.853929822592095	0.997196801240842	Pogz	310658	NM_001107693	NP_001101163	NA	protein_coding
Smc1a	0.151272920152558	1.31094006497337	0.208285408463008	0.952253784093433	Smc1a	63996	NM_031683	NP_113871	NA	protein_coding
Nipbl	0.0843430926657014	0.524916473707546	0.606800829630297	0.997196801240842	Nipbl	294787	NA	NA	NA	protein_coding
Chtf8	0.106683711406729	1.27296660569932	0.221120652565705	0.957341125050009	Chtf8	364996	NM_001194951	NP_001181880	NA	protein_coding
Pds5b	0.13994579272547	1.17347501180133	0.257688583608768	0.961411131536463	Pds5b	304218	NM_001101805	NP_001095275	NA	protein_coding
Rad51c	0.194743824356487	1.12928453971035	0.275337740120952	0.961411131536463	Rad51c	497976	NM_001129777	NP_001123249	NA	protein_coding
Klhl21	-0.0792353268001449	-0.899911656639827	0.381442183572105	0.978532891407273	Klhl21	313743	NM_001107996	NP_001101466	NA	protein_coding
Haus8	0.115522772425671	1.13820181930882	0.271705201367985	0.961411131536463	Haus8	290626	NM_001024971	NP_001020142	NA	protein_coding
Mapre1	0.118741093862509	0.995238968107437	0.334356398150173	0.968098049295606	Mapre1	114764	NM_138509	NP_612518	NA	protein_coding
Dynlt1	0.159946857737296	0.936021069128044	0.363103146153994	0.973220781047683	Dynlt1	83462	NM_031318	NP_112608	NA	protein_coding
Pttg1	0.426688942440315	1.74153060655327	0.100677243632222	0.868826130861171	Pttg1	64193	NM_022391	NP_071786	NA	protein_coding
Arpp19	0.0172738884082744	0.205377412507565	0.839853756922247	0.997196801240842	Arpp19	60336	NM_031660	NP_113848	NA	protein_coding
Ccna1	-0.140428814552941	-1.07792774638631	0.296965944148911	0.961411131536463	Ccna1	295052	NM_001011949	NP_001011949	NA	protein_coding
Ttyh1	-0.127317558470329	-0.883086964655242	0.390196351591607	0.980752687885027	Ttyh1	292597	NM_001106225	NP_001099695	NA	protein_coding
Recql5	0.17185919100079	1.52996131354123	0.14545291360199	0.915629743254293	Recql5	287834	NM_001105853	NP_001099323	NA	protein_coding
Cetn1	0.095485185670861	1.1578696614583	0.263820627532012	0.961411131536463	Cetn1	84592	NM_053461	NP_445913	NA	protein_coding
Cdc23	-0.0493292033907009	-0.564324220362347	0.5803177853684	0.997196801240842	Cdc23	291689	NM_001100659	NP_001094129	NA	protein_coding
Ppp1r12a	-0.215135959526966	-0.864796668575237	0.399863694772668	0.983138564904469	Ppp1r12a	116670	NM_053890	NP_446342	NA	protein_coding
Cenpn	0.182412451986534	0.918180222158907	0.372087373837898	0.976243021620377	Cenpn	361416	NM_001008366	NP_001008367	NA	protein_coding
Nsmce2	-0.165696213602262	-0.953802943486284	0.354297731499876	0.969280898447854	Nsmce2	299957	NM_001024876	NP_001020047	NA	protein_coding
Fbxw5	-0.0201910908869873	-0.0949915915668606	0.925494772613343	0.997196801240842	Fbxw5	362081	NM_001025730	NP_001020901	NA	protein_coding
Anapc10	0.111483924557553	1.03272282322607	0.317011478338048	0.966242785565252	Anapc10	361389	NM_001108445	NP_001101915	NA	protein_coding
Nup214	0.242036104680452	2.01516814920667	0.0609137368605347	0.838206051790027	Nup214	NA	NM_001168559	NP_001162031	NA	protein_coding
Katna1	0.128115568422825	1.07974921677956	0.296178106910034	0.961411131536463	Katna1	292464	NM_001004217	NP_001004217	NA	protein_coding
Ccnf	0.411044485215957	2.48183883559939	0.0244871000401121	0.815590966384435	Ccnf	117524	NM_001100474	NP_001093944	NA	protein_coding
Mapre3	0.0336703471771278	0.103136890206886	0.919129196713351	0.997196801240842	Mapre3	298848	NM_001007656	NP_001007657	NA	protein_coding
Cdk1	0.433465439856557	1.26014526262442	0.225592046132855	0.957341125050009	Cdk1	54237	NM_019296	NP_062169	NA	protein_coding
Lats2	0.0280660340355201	0.160075128100934	0.874814769740786	0.997196801240842	Lats2	305922	NM_001107267	NP_001100737	NA	protein_coding
Rgs14	-0.00266759879582246	-0.0127742436509563	0.989964999250653	0.998783980338473	Rgs14	114705	NM_053764	NP_446216	NA	protein_coding
Cenpw	0.00135280365930512	0.00724742914209295	0.994306560644413	0.999004153250637	Cenpw	681382	NM_001246319	NP_001233248	NA	protein_coding
Snx33	-0.0185519285950404	-0.157257489058514	0.876998897214919	0.997196801240842	Snx33	315696	NM_001127488	NP_001120960	NA	protein_coding
Nek6	0.206243771593405	1.05426177862814	0.307341828260702	0.965569912738963	Nek6	360161	NM_182953	NP_891998	NA	protein_coding
Rnf8	0.106072701471959	0.656429796882873	0.520828263119067	0.997008139256725	Rnf8	361815	NM_001025727	NP_001020898	NA	protein_coding
Bre	0.180681215598778	1.361658821016	0.19207338232382	0.941672294941175	Bre	362704	NM_199270	NP_954891	NA	protein_coding
Rps3	0.147031589185685	1.50480575452018	0.151755514475965	0.916019126738218	Rps3	140654	NM_001009239	NP_001009239	NA	protein_coding
Tada3	0.0306517529503711	0.230674183467411	0.820476129416451	0.997196801240842	Tada3	362414	NM_001025734	NP_001020905	NA	protein_coding
Srsf2	0.154798842913053	1.2968850748223	0.212965516617457	0.957341125050009	Srsf2	494445	NM_001009720	NP_001009720	NA	protein_coding
Arl8b	-0.0823057730900079	-0.691182057307206	0.499305363203987	0.997008139256725	Arl8b	500282	NM_001024332	NP_001019503	NA	protein_coding
Wee1	0.351595334219396	2.30884833316697	0.0345597549609205	0.838206051790027	Wee1	308937	NM_001012742	NP_001012760	NA	protein_coding
Setdb2	0.171454770693364	1.53670997914207	0.143799871308813	0.915629743254293	Setdb2	NA	NA	NA	NA	protein_coding
Cenpt	-0.0558742481799612	-0.270909930898557	0.789905840972172	0.997196801240842	Cenpt	307805	NM_001024257	NP_001019428	NA	protein_coding
Lzts2	-0.167610407963552	-1.07733859204687	0.297221098246567	0.961411131536463	Lzts2	365468	NM_001014247	NP_001014269	NA	protein_coding
Ran	0.174404864362188	1.13136394190444	0.274487445471535	0.961411131536463	Ran	84509	NM_053439	NP_445891	NA	protein_coding
Ska1	0.0706855690235741	0.290950752344565	0.774806959667304	0.997196801240842	Ska1	291441	NM_001106134	NP_001099604	NA	protein_coding
Tpr	-0.0876897655441766	-0.406882486702446	0.689456928617243	0.997196801240842	Tpr	304862	NM_001107185	NP_001100655	NA	protein_coding
Cep63	-0.112878447417282	-0.737196961300695	0.47161946792133	0.993154561306199	Cep63	300963	NM_001037772	NP_001032861	NA	protein_coding
